run_id,trial_number,timestamp,automaton_id,num_ts_regions,num_automaton_states,num_automaton_edges,total_required_capabilities,independent_required_capabilities,num_robots,total_robot_capabilities,independent_robot_capabilities,avg_capabilities_per_robot,capability_homogeneity,num_ts_regions,total_nodes_planning,total_nodes_traversed,total_nodes_pruned,nodes_satisfying_ltl,pruning_ratio,full_product_automaton_nodes,full_product_automaton_edges,explored_product_ratio,task_allocation_algorithm_memory_MB,full_product_automaton_memory_MB,total_computation_time_ms,product_computation_time_ms,tree_makespan_seconds,product_makespan_seconds,robots_utilized,robot_utilization_ratio,load_balance_variance
49,1,"2026-09-21 14:14:27",7,6,43,378,24,3,6,3,3,0.5,0.5,6,66,216,150,6,0.694444,0,0,0,0,0,12.661,0,1070,0,5,0.833333,0
50,1,"2026-09-21 14:14:27",7,12,43,378,24,3,6,3,3,0.5,0.5,12,66,216,150,6,0.694444,0,0,0,0,0,17.708,0,526,0,5,0.833333,0
51,1,"2026-09-21 14:14:28",7,18,43,378,24,3,6,3,3,0.5,0.5,18,66,216,150,6,0.694444,0,0,0,0,0,12.643,0,352,0,6,1,0
52,1,"2026-09-21 14:14:28",7,24,43,378,24,3,6,3,3,0.5,0.5,24,66,216,150,6,0.694444,0,0,0,0,0,12.558,0,296,0,6,1,0
53,1,"2026-09-21 14:14:28",7,30,43,378,24,3,6,3,3,0.5,0.5,30,66,216,150,6,0.694444,0,0,0,0,0,12.736,0,263,0,6,1,0
54,1,"2026-09-21 14:14:29",7,36,43,378,24,3,6,3,3,0.5,0.5,36,66,216,150,6,0.694444,0,0,0,0,0,12.627,0,240,0,6,1,0
55,1,"2026-09-21 14:14:29",7,38,43,378,24,3,6,3,3,0.5,0.5,38,66,216,150,6,0.694444,0,0,0,0,0,13.379,0,236,0,6,1,0
56,1,"2026-09-21 14:14:29",7,40,43,378,24,3,6,3,3,0.5,0.5,40,66,216,150,6,0.694444,0,0,0,0,0,12.59,0,230,0,6,1,0
