run_id,trial_number,timestamp,automaton_id,num_ts_regions,num_automaton_states,num_automaton_edges,total_required_capabilities,independent_required_capabilities,num_robots,total_robot_capabilities,independent_robot_capabilities,avg_capabilities_per_robot,capability_homogeneity,num_ts_regions,total_nodes_planning,total_nodes_traversed,total_nodes_pruned,nodes_satisfying_ltl,pruning_ratio,full_product_automaton_nodes,full_product_automaton_edges,explored_product_ratio,task_allocation_algorithm_memory_MB,full_product_automaton_memory_MB,total_computation_time_ms,product_computation_time_ms,tree_makespan_seconds,product_makespan_seconds,robots_utilized,robot_utilization_ratio,load_balance_variance
9,1,"2026-09-21 14:14:25",2,6,6,14,8,3,6,3,3,0.5,0.5,6,11,23,12,1,0.521739,0,0,0,0,0,0.912,0,770,0,5,0.833333,0
10,1,"2026-09-21 14:14:25",2,12,6,14,8,3,6,3,3,0.5,0.5,12,11,23,12,1,0.521739,0,0,0,0,0,0.765,0,540,0,6,1,0
11,1,"2026-09-21 14:14:25",2,18,6,14,8,3,6,3,3,0.5,0.5,18,11,23,12,1,0.521739,0,0,0,0,0,0.804,0,297,0,6,1,0
12,1,"2026-09-21 14:14:25",2,24,6,14,8,3,6,3,3,0.5,0.5,24,11,23,12,1,0.521739,0,0,0,0,0,0.798,0,235,0,6,1,0
13,1,"2026-09-21 14:14:25",2,30,6,14,8,3,6,3,3,0.5,0.5,30,11,23,12,1,0.521739,0,0,0,0,0,0.504,0,194,0,5,0.833333,0
14,1,"2026-09-21 14:14:25",2,36,6,14,8,3,6,3,3,0.5,0.5,36,11,23,12,1,0.521739,0,0,0,0,0,0.384,0,175,0,5,0.833333,0
15,1,"2026-09-21 14:14:25",2,38,6,14,8,3,6,3,3,0.5,0.5,38,11,23,12,1,0.521739,0,0,0,0,0,0.34,0,171,0,5,0.833333,0
16,1,"2026-09-21 14:14:25",2,40,6,14,8,3,6,3,3,0.5,0.5,40,11,23,12,1,0.521739,0,0,0,0,0,0.328,0,167,0,5,0.833333,0
