run_id,trial_number,timestamp,automaton_id,average_capabilities,num_robots,num_automaton_states,num_automaton_edges,total_required_capabilities,independent_required_capabilities,num_robots,total_robot_capabilities,independent_robot_capabilities,avg_capabilities_per_robot,capability_homogeneity,num_ts_regions,total_nodes_planning,total_nodes_traversed,total_nodes_pruned,nodes_satisfying_ltl,pruning_ratio,full_product_automaton_nodes,full_product_automaton_edges,explored_product_ratio,task_allocation_algorithm_memory_MB,full_product_automaton_memory_MB,total_computation_time_ms,product_computation_time_ms,tree_makespan_seconds,product_makespan_seconds,robots_utilized,robot_utilization_ratio,load_balance_variance
1,1,"2026-09-21 14:49:02",1,1.000000,6,3,8,8,6,6,6,6,1,1,6,6,11,5,1,0.454545,0,0,0,0,0,1.631,0,347,0,6,1,0
2,1,"2026-09-21 14:49:02",1,1.500000,6,3,8,8,6,6,9,6,1.5,1,6,6,11,5,1,0.454545,0,0,0,0,0,0.215,0,348,0,6,1,0
3,1,"2026-09-21 14:49:02",1,2.000000,6,3,8,8,6,6,12,6,2,1,6,6,11,5,1,0.454545,0,0,0,0,0,0.293,0,72,0,6,1,0
4,1,"2026-09-21 14:49:02",1,2.500000,6,3,8,8,6,6,15,6,2.5,1,6,6,11,5,1,0.454545,0,0,0,0,0,0.167,0,139,0,6,1,0
5,1,"2026-09-21 14:49:03",1,3.000000,6,3,8,8,6,6,18,6,3,1,6,6,11,5,1,0.454545,0,0,0,0,0,0.208,0,71,0,6,1,0
6,1,"2026-09-21 14:49:03",1,3.500000,6,3,8,8,6,6,21,6,3.5,1,6,6,11,5,1,0.454545,0,0,0,0,0,0.157,0,70,0,5,0.833333,0
7,1,"2026-09-21 14:49:03",1,4.000000,6,3,8,8,6,6,24,6,4,1,6,6,11,5,1,0.454545,0,0,0,0,0,0.317,0,70,0,5,0.833333,0
