run_id,trial_number,timestamp,automaton_id,average_capabilities,num_robots,num_automaton_states,num_automaton_edges,total_required_capabilities,independent_required_capabilities,num_robots,total_robot_capabilities,independent_robot_capabilities,avg_capabilities_per_robot,capability_homogeneity,num_ts_regions,total_nodes_planning,total_nodes_traversed,total_nodes_pruned,nodes_satisfying_ltl,pruning_ratio,full_product_automaton_nodes,full_product_automaton_edges,explored_product_ratio,task_allocation_algorithm_memory_MB,full_product_automaton_memory_MB,total_computation_time_ms,product_computation_time_ms,tree_makespan_seconds,product_makespan_seconds,robots_utilized,robot_utilization_ratio,load_balance_variance
29,1,"2026-09-21 14:49:06",2,1.000000,10,6,14,20,6,10,10,6,1,0.6,6,11,23,12,1,0.521739,0,0,0,0,0,0.498,0,919,0,10,1,0
30,1,"2026-09-21 14:49:06",2,1.500000,10,6,14,20,6,10,15,6,1.5,0.6,6,11,23,12,1,0.521739,0,0,0,0,0,0.45,0,917,0,10,1,0
31,1,"2026-09-21 14:49:06",2,2.000000,10,6,14,20,6,10,20,6,2,0.6,6,11,23,12,1,0.521739,0,0,0,0,0,0.394,0,308,0,10,1,0
32,1,"2026-09-21 14:49:06",2,2.500000,10,6,14,20,6,10,25,6,2.5,0.6,6,11,23,12,1,0.521739,0,0,0,0,0,0.379,0,290,0,10,1,0
33,1,"2026-09-21 14:49:06",2,3.000000,10,6,14,20,6,10,30,6,3,0.6,6,11,23,12,1,0.521739,0,0,0,0,0,0.377,0,172,0,10,1,0
34,1,"2026-09-21 14:49:06",2,3.500000,10,6,14,20,6,10,35,6,3.5,0.6,6,11,23,12,1,0.521739,0,0,0,0,0,0.374,0,172,0,10,1,0
35,1,"2026-09-21 14:49:06",2,4.000000,10,6,14,20,6,10,40,6,4,0.6,6,11,23,12,1,0.521739,0,0,0,0,0,0.841,0,172,0,10,1,0
