run_id,trial_number,timestamp,automaton_id,average_capabilities,num_robots,num_automaton_states,num_automaton_edges,total_required_capabilities,independent_required_capabilities,num_robots,total_robot_capabilities,independent_robot_capabilities,avg_capabilities_per_robot,capability_homogeneity,num_ts_regions,total_nodes_planning,total_nodes_traversed,total_nodes_pruned,nodes_satisfying_ltl,pruning_ratio,full_product_automaton_nodes,full_product_automaton_edges,explored_product_ratio,task_allocation_algorithm_memory_MB,full_product_automaton_memory_MB,total_computation_time_ms,product_computation_time_ms,tree_makespan_seconds,product_makespan_seconds,robots_utilized,robot_utilization_ratio,load_balance_variance
71,1,"2026-09-21 14:49:06",4,1.000000,10,16,142,25,6,10,10,6,1,0.6,6,38,188,150,9,0.797872,0,0,0,0,0,6.367,0,732,0,10,1,0
72,1,"2026-09-21 14:49:06",4,1.500000,10,16,142,25,6,10,15,6,1.5,0.6,6,38,188,150,9,0.797872,0,0,0,0,0,6.302,0,729,0,10,1,0
73,1,"2026-09-21 14:49:06",4,2.000000,10,16,142,25,6,10,20,6,2,0.6,6,38,188,150,9,0.797872,0,0,0,0,0,5.51,0,291,0,10,1,0
74,1,"2026-09-21 14:49:06",4,2.500000,10,16,142,25,6,10,25,6,2.5,0.6,6,38,188,150,9,0.797872,0,0,0,0,0,5.408,0,288,0,10,1,0
75,1,"2026-09-21 14:49:06",4,3.000000,10,16,142,25,6,10,30,6,3,0.6,6,38,188,150,9,0.797872,0,0,0,0,0,5.14,0,172,0,10,1,0
76,1,"2026-09-21 14:49:06",4,3.500000,10,16,142,25,6,10,35,6,3.5,0.6,6,38,188,150,9,0.797872,0,0,0,0,0,4.985,0,172,0,10,1,0
77,1,"2026-09-21 14:49:06",4,4.000000,10,16,142,25,6,10,40,6,4,0.6,6,38,188,150,9,0.797872,0,0,0,0,0,4.985,0,172,0,10,1,0
