run_id,trial_number,timestamp,automaton_id,average_capabilities,num_robots,num_automaton_states,num_automaton_edges,total_required_capabilities,independent_required_capabilities,num_robots,total_robot_capabilities,independent_robot_capabilities,avg_capabilities_per_robot,capability_homogeneity,num_ts_regions,total_nodes_planning,total_nodes_traversed,total_nodes_pruned,nodes_satisfying_ltl,pruning_ratio,full_product_automaton_nodes,full_product_automaton_edges,explored_product_ratio,task_allocation_algorithm_memory_MB,full_product_automaton_memory_MB,total_computation_time_ms,product_computation_time_ms,tree_makespan_seconds,product_makespan_seconds,robots_utilized,robot_utilization_ratio,load_balance_variance
8,1,"2026-09-21 14:49:03",1,1.000000,10,3,8,8,6,10,10,6,1,0.6,6,6,11,5,1,0.454545,0,0,0,0,0,0.207,0,139,0,10,1,0
9,1,"2026-09-21 14:49:04",1,1.500000,10,3,8,8,6,10,15,6,1.5,0.6,6,6,11,5,1,0.454545,0,0,0,0,0,0.418,0,73,0,9,0.9,0
10,1,"2026-09-21 14:49:04",1,2.000000,10,3,8,8,6,10,20,6,2,0.6,6,6,11,5,1,0.454545,0,0,0,0,0,0.184,0,71,0,10,1,0
11,1,"2026-09-21 14:49:04",1,2.500000,10,3,8,8,6,10,25,6,2.5,0.6,6,6,11,5,1,0.454545,0,0,0,0,0,0.212,0,71,0,9,0.9,0
12,1,"2026-09-21 14:49:04",1,3.000000,10,3,8,8,6,10,30,6,3,0.6,6,6,11,5,1,0.454545,0,0,0,0,0,0.172,0,71,0,6,0.6,0
13,1,"2026-09-21 14:49:04",1,3.500000,10,3,8,8,6,10,35,6,3.5,0.6,6,6,11,5,1,0.454545,0,0,0,0,0,0.329,0,70,0,5,0.5,0
14,1,"2026-09-21 14:49:05",1,4.000000,10,3,8,8,6,10,40,6,4,0.6,6,6,11,5,1,0.454545,0,0,0,0,0,0.321,0,70,0,5,0.5,0
