run_id,trial_number,timestamp,automaton_id,average_capabilities,num_robots,num_automaton_states,num_automaton_edges,total_required_capabilities,independent_required_capabilities,num_robots,total_robot_capabilities,independent_robot_capabilities,avg_capabilities_per_robot,capability_homogeneity,num_ts_regions,total_nodes_planning,total_nodes_traversed,total_nodes_pruned,nodes_satisfying_ltl,pruning_ratio,full_product_automaton_nodes,full_product_automaton_edges,explored_product_ratio,task_allocation_algorithm_memory_MB,full_product_automaton_memory_MB,total_computation_time_ms,product_computation_time_ms,tree_makespan_seconds,product_makespan_seconds,robots_utilized,robot_utilization_ratio,load_balance_variance
57,1,"2026-09-21 14:49:06",3,1.000000,16,10,58,25,6,16,16,6,1,0.375,6,19,51,32,2,0.627451,0,0,0,0,0,1.449,0,459,0,16,1,0
58,1,"2026-09-21 14:49:06",3,1.500000,16,10,58,25,6,16,24,6,1.5,0.375,6,19,51,32,2,0.627451,0,0,0,0,0,1.361,0,423,0,16,1,0
59,1,"2026-09-21 14:49:06",3,2.000000,16,10,58,25,6,16,32,6,2,0.375,6,19,51,32,2,0.627451,0,0,0,0,0,1.266,0,174,0,16,1,0
60,1,"2026-09-21 14:49:06",3,2.500000,16,10,58,25,6,16,40,6,2.5,0.375,6,19,51,32,2,0.627451,0,0,0,0,0,1.368,0,175,0,16,1,0
61,1,"2026-09-21 14:49:06",3,3.000000,16,10,58,25,6,16,48,6,3,0.375,6,19,51,32,2,0.627451,0,0,0,0,0,1.186,0,174,0,14,0.875,0
62,1,"2026-09-21 14:49:06",3,3.500000,16,10,58,25,6,16,56,6,3.5,0.375,6,19,51,32,2,0.627451,0,0,0,0,0,1.208,0,174,0,15,0.9375,0
63,1,"2026-09-21 14:49:06",3,4.000000,16,10,58,25,6,16,64,6,4,0.375,6,19,51,32,2,0.627451,0,0,0,0,0,1.19,0,173,0,14,0.875,0
