run_id,trial_number,timestamp,automaton_id,average_capabilities,num_robots,num_automaton_states,num_automaton_edges,total_required_capabilities,independent_required_capabilities,num_robots,total_robot_capabilities,independent_robot_capabilities,avg_capabilities_per_robot,capability_homogeneity,num_ts_regions,total_nodes_planning,total_nodes_traversed,total_nodes_pruned,nodes_satisfying_ltl,pruning_ratio,full_product_automaton_nodes,full_product_automaton_edges,explored_product_ratio,task_allocation_algorithm_memory_MB,full_product_automaton_memory_MB,total_computation_time_ms,product_computation_time_ms,tree_makespan_seconds,product_makespan_seconds,robots_utilized,robot_utilization_ratio,load_balance_variance
64,1,"2026-09-21 14:49:06",4,1.000000,6,16,142,25,6,6,6,6,1,1,6,38,188,150,9,0.797872,0,0,0,0,0,5.399,0,735,0,6,1,0
65,1,"2026-09-21 14:49:06",4,1.500000,6,16,142,25,6,6,9,6,1.5,1,6,38,188,150,9,0.797872,0,0,0,0,0,5.535,0,731,0,6,1,0
66,1,"2026-09-21 14:49:06",4,2.000000,6,16,142,25,6,6,12,6,2,1,6,38,188,150,9,0.797872,0,0,0,0,0,5.078,0,726,0,6,1,0
67,1,"2026-09-21 14:49:06",4,2.500000,6,16,142,25,6,6,15,6,2.5,1,6,38,188,150,9,0.797872,0,0,0,0,0,6.444,0,290,0,6,1,0
68,1,"2026-09-21 14:49:06",4,3.000000,6,16,142,25,6,6,18,6,3,1,6,38,188,150,9,0.797872,0,0,0,0,0,4.736,0,289,0,6,1,0
69,1,"2026-09-21 14:49:06",4,3.500000,6,16,142,25,6,6,21,6,3.5,1,6,38,188,150,9,0.797872,0,0,0,0,0,4.595,0,289,0,6,1,0
70,1,"2026-09-21 14:49:06",4,4.000000,6,16,142,25,6,6,24,6,4,1,6,38,188,150,9,0.797872,0,0,0,0,0,4.638,0,289,0,6,1,0
