run_id,trial_number,timestamp,automaton_id,num_robots,robot_homogeneity,num_automaton_states,num_automaton_edges,total_required_capabilities,independent_required_capabilities,num_robots,total_robot_capabilities,independent_robot_capabilities,avg_capabilities_per_robot,capability_homogeneity,num_ts_regions,total_nodes_planning,total_nodes_traversed,total_nodes_pruned,nodes_satisfying_ltl,pruning_ratio,full_product_automaton_nodes,full_product_automaton_edges,explored_product_ratio,task_allocation_algorithm_memory_MB,full_product_automaton_memory_MB,total_computation_time_ms,product_computation_time_ms,tree_makespan_seconds,product_makespan_seconds,robots_utilized,robot_utilization_ratio,load_balance_variance
57,1,"2026-09-21 21:01:11",5,6,1.600000,20,208,34,10,6,42,10,7,1.66667,6,39,111,72,2,0.648649,0,0,0,0,0,4.597,0,628,0,6,1,0
58,1,"2026-09-21 21:01:11",5,6,1.800000,20,208,34,10,6,48,11,8,1.83333,6,39,111,72,2,0.648649,0,0,0,0,0,4.622,0,572,0,6,1,0
59,1,"2026-09-21 21:01:11",5,6,2.000000,20,208,34,10,6,54,12,9,2,6,39,111,72,2,0.648649,0,0,0,0,0,4.581,0,571,0,6,1,0
