run_id,trial_number,timestamp,automaton_id,num_robots,robot_homogeneity,num_automaton_states,num_automaton_edges,total_required_capabilities,independent_required_capabilities,num_robots,total_robot_capabilities,independent_robot_capabilities,avg_capabilities_per_robot,capability_homogeneity,num_ts_regions,total_nodes_planning,total_nodes_traversed,total_nodes_pruned,nodes_satisfying_ltl,pruning_ratio,full_product_automaton_nodes,full_product_automaton_edges,explored_product_ratio,task_allocation_algorithm_memory_MB,full_product_automaton_memory_MB,total_computation_time_ms,product_computation_time_ms,tree_makespan_seconds,product_makespan_seconds,robots_utilized,robot_utilization_ratio,load_balance_variance
43,1,"2026-09-21 21:01:10",3,16,0.375000,10,58,17,6,16,64,6,4,0.375,6,19,51,32,2,0.627451,0,0,0,0,0,1.161,0,173,0,12,0.75,0
44,1,"2026-09-21 21:01:10",3,16,0.500000,10,58,17,6,16,96,8,6,0.5,6,19,51,32,2,0.627451,0,0,0,0,0,1.139,0,173,0,9,0.5625,0
45,1,"2026-09-21 21:01:10",3,16,0.625000,10,58,17,6,16,112,10,7,0.625,6,19,51,32,2,0.627451,0,0,0,0,0,1.128,0,173,0,11,0.6875,0
46,1,"2026-09-21 21:01:10",3,16,0.750000,10,58,17,6,16,144,12,9,0.75,6,19,51,32,2,0.627451,0,0,0,0,0,1.165,0,173,0,11,0.6875,0
