run_id,trial_number,timestamp,automaton_id,num_robots,robot_homogeneity,num_automaton_states,num_automaton_edges,total_required_capabilities,independent_required_capabilities,num_robots,total_robot_capabilities,independent_robot_capabilities,avg_capabilities_per_robot,capability_homogeneity,num_ts_regions,total_nodes_planning,total_nodes_traversed,total_nodes_pruned,nodes_satisfying_ltl,pruning_ratio,full_product_automaton_nodes,full_product_automaton_edges,explored_product_ratio,task_allocation_algorithm_memory_MB,full_product_automaton_memory_MB,total_computation_time_ms,product_computation_time_ms,tree_makespan_seconds,product_makespan_seconds,robots_utilized,robot_utilization_ratio,load_balance_variance
1,1,"2026-09-21 21:01:05",1,6,0.600000,3,8,5,4,6,18,4,3,0.666667,6,6,11,5,1,0.454545,0,0,0,0,0,2.929,0,105,0,5,0.833333,0
2,1,"2026-09-21 21:01:05",1,6,0.800000,3,8,5,4,6,18,5,3,0.833333,6,6,11,5,1,0.454545,0,0,0,0,0,0.265,0,106,0,5,0.833333,0
3,1,"2026-09-21 21:01:05",1,6,1.000000,3,8,5,4,6,24,6,4,1,6,6,11,5,1,0.454545,0,0,0,0,0,0.226,0,106,0,5,0.833333,0
4,1,"2026-09-21 21:01:06",1,6,1.200000,3,8,5,4,6,30,7,5,1.16667,6,6,11,5,1,0.454545,0,0,0,0,0,0.309,0,106,0,5,0.833333,0
5,1,"2026-09-21 21:01:06",1,6,1.400000,3,8,5,4,6,36,8,6,1.33333,6,6,11,5,1,0.454545,0,0,0,0,0,0.283,0,106,0,5,0.833333,0
6,1,"2026-09-21 21:01:06",1,6,1.600000,3,8,5,4,6,42,10,7,1.66667,6,6,11,5,1,0.454545,0,0,0,0,0,0.359,0,106,0,5,0.833333,0
7,1,"2026-09-21 21:01:06",1,6,1.800000,3,8,5,4,6,48,11,8,1.83333,6,6,11,5,1,0.454545,0,0,0,0,0,0.356,0,106,0,5,0.833333,0
8,1,"2026-09-21 21:01:07",1,6,2.000000,3,8,5,4,6,54,12,9,2,6,6,11,5,1,0.454545,0,0,0,0,0,0.164,0,106,0,5,0.833333,0
