run_id,trial_number,timestamp,automaton_id,num_robots,num_automaton_states,num_automaton_edges,total_required_capabilities,independent_required_capabilities,num_robots,total_robot_capabilities,independent_robot_capabilities,avg_capabilities_per_robot,capability_homogeneity,num_ts_regions,total_nodes_planning,total_nodes_traversed,total_nodes_pruned,nodes_satisfying_ltl,pruning_ratio,full_product_automaton_nodes,full_product_automaton_edges,explored_product_ratio,task_allocation_algorithm_memory_MB,full_product_automaton_memory_MB,total_computation_time_ms,product_computation_time_ms,tree_makespan_seconds,product_makespan_seconds,robots_utilized,robot_utilization_ratio,load_balance_variance
1,1,"2026-09-21 14:09:38",1,3,3,8,4,3,3,3,3,1,1,6,6,11,5,1,0.454545,341,3395,0.0322581,0.15625,17.6875,3.473,2196.01,345,393,3,1,0
2,1,"2026-09-21 14:09:38",1,6,3,8,4,3,6,3,3,0.5,0.5,6,6,11,5,1,0.454545,0,0,0,0,0,0.354,0,140,0,6,1,0
3,1,"2026-09-21 14:09:39",1,12,3,8,4,3,12,3,3,0.25,0.25,6,6,11,5,1,0.454545,0,0,0,0,0,0.476,0,72,0,7,0.583333,0
4,1,"2026-09-21 14:09:39",1,18,3,8,4,3,18,3,3,0.166667,0.166667,6,6,11,5,1,0.454545,0,0,0,0,0,0.217,0,72,0,8,0.444444,0
5,1,"2026-09-21 14:09:39",1,24,3,8,4,3,24,3,3,0.125,0.125,6,6,11,5,1,0.454545,0,0,0,0,0,0.226,0,72,0,7,0.291667,0
6,1,"2026-09-21 14:09:39",1,30,3,8,4,3,30,3,3,0.1,0.1,6,6,11,5,1,0.454545,0,0,0,0,0,0.512,0,72,0,9,0.3,0
7,1,"2026-09-21 14:09:39",1,36,3,8,4,3,36,3,3,0.0833333,0.0833333,6,6,11,5,1,0.454545,0,0,0,0,0,0.263,0,72,0,9,0.25,0
8,1,"2026-09-21 14:09:39",1,45,3,8,4,3,45,3,3,0.0666667,0.0666667,6,6,11,5,1,0.454545,0,0,0,0,0,0.314,0,72,0,7,0.155556,0
