run_id,trial_number,timestamp,automaton_id,num_robots,num_automaton_states,num_automaton_edges,total_required_capabilities,independent_required_capabilities,num_robots,total_robot_capabilities,independent_robot_capabilities,avg_capabilities_per_robot,capability_homogeneity,num_ts_regions,total_nodes_planning,total_nodes_traversed,total_nodes_pruned,nodes_satisfying_ltl,pruning_ratio,full_product_automaton_nodes,full_product_automaton_edges,explored_product_ratio,task_allocation_algorithm_memory_MB,full_product_automaton_memory_MB,total_computation_time_ms,product_computation_time_ms,tree_makespan_seconds,product_makespan_seconds,robots_utilized,robot_utilization_ratio,load_balance_variance
49,1,"2026-09-21 14:10:50",7,3,43,378,24,3,3,3,3,1,1,6,66,216,150,6,0.694444,2914,4732,0.0741249,0,70.9805,12.247,23129.5,986,4.29497e+09,3,1,0
50,1,"2026-09-21 14:10:51",7,6,43,378,24,3,6,3,3,0.5,0.5,6,66,216,150,6,0.694444,0,0,0,0,0,13.334,0,492,0,6,1,0
51,1,"2026-09-21 14:10:51",7,12,43,378,24,3,12,3,3,0.25,0.25,6,66,216,150,6,0.694444,0,0,0,0,0,13.354,0,174,0,10,0.833333,0
52,1,"2026-09-21 14:10:51",7,18,43,378,24,3,18,3,3,0.166667,0.166667,6,66,216,150,6,0.694444,0,0,0,0,0,15.942,0,173,0,13,0.722222,0
53,1,"2026-09-21 14:10:52",7,24,43,378,24,3,24,3,3,0.125,0.125,6,66,216,150,6,0.694444,0,0,0,0,0,16.099,0,173,0,12,0.5,0
54,1,"2026-09-21 14:10:52",7,30,43,378,24,3,30,3,3,0.1,0.1,6,66,216,150,6,0.694444,0,0,0,0,0,16.333,0,172,0,21,0.7,0
55,1,"2026-09-21 14:10:53",7,36,43,378,24,3,36,3,3,0.0833333,0.0833333,6,66,216,150,6,0.694444,0,0,0,0,0,15.096,0,172,0,22,0.611111,0
56,1,"2026-09-21 14:10:53",7,45,43,378,24,3,45,3,3,0.0666667,0.0666667,6,66,216,150,6,0.694444,0,0,0,0,0,15.931,0,173,0,12,0.266667,0
